INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F__Y15T24,OBS_VALUE__M__Y15T24,OBS_VALUE___T__Y15T24,OBS_VALUE__F__Y_GE15,OBS_VALUE__M__Y_GE15,OBS_VALUE___T__Y_GE15,OBS_VALUE__F__Y_GE25,OBS_VALUE__M__Y_GE25,OBS_VALUE___T__Y_GE25,NATURE__F__Y15T24,NATURE__M__Y15T24,NATURE___T__Y15T24,NATURE__F__Y_GE15,NATURE__M__Y_GE15,NATURE___T__Y_GE15,NATURE__F__Y_GE25,NATURE__M__Y_GE25,NATURE___T__Y_GE25,COMMENT_OBS__F__Y15T24,COMMENT_OBS__M__Y15T24,COMMENT_OBS___T__Y15T24,COMMENT_OBS__F__Y_GE15,COMMENT_OBS__M__Y_GE15,COMMENT_OBS___T__Y_GE15,COMMENT_OBS__F__Y_GE25,COMMENT_OBS__M__Y_GE25,COMMENT_OBS___T__Y_GE25,isLatestValue__F__Y15T24,isLatestValue__M__Y15T24,isLatestValue___T__Y15T24,isLatestValue__F__Y_GE15,isLatestValue__M__Y_GE15,isLatestValue___T__Y_GE15,isLatestValue__F__Y_GE25,isLatestValue__M__Y_GE25,isLatestValue___T__Y_GE25
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2019,PT,Percent,2006,31.1,18.1,23.4,15.5,5.4,9.0,12.3,3.4,6.5,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2019,PT,Percent,2007,31.3,20.1,24.7,14.4,5.2,8.5,11.1,3.0,5.8,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2019,PT,Percent,2008,25.3,15.1,19.3,12.6,4.0,7.2,10.3,2.5,5.3,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2019,PT,Percent,2009,26.5,18.2,21.6,12.3,4.3,7.3,9.9,2.4,5.1,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2019,PT,Percent,2010,29.5,19.3,23.7,12.9,4.5,7.7,10.0,2.4,5.2,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2019,PT,Percent,2011,27.4,17.5,21.6,11.7,4.9,7.5,9.0,3.2,5.3,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2019,PT,Percent,2012,30.4,18.6,23.5,11.7,4.9,7.5,8.4,3.0,5.0,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2019,PT,Percent,2013,29.5,17.1,22.1,11.2,4.9,7.3,8.2,3.2,5.1,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2019,PT,Percent,2014,32.3,19.4,24.6,10.8,5.4,7.5,7.3,3.3,4.8,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2019,PT,Percent,2015,31.2,21.1,25.4,10.7,5.3,7.4,7.1,2.9,4.6,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2019,PT,Percent,2016,29.7,17.6,22.8,10.4,4.5,6.8,7.0,2.6,4.3,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2019,PT,Percent,2017,31.0,18.6,24.0,10.0,4.6,6.8,6.5,2.7,4.2,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;;,True,True,True,True,True,True,True,True,True
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,G,Global,2019,PT,Percent,2000,6.2,4.4,5.1,3.3,2.2,2.6,2.2,1.4,1.7,C,C,C,C,C,C,C,C,C,Repository: OECD;,Repository: OECD;,Repository: OECD;,Repository: OECD;,Repository: OECD;,Repository: OECD;,Repository: OECD;,Repository: OECD;,Repository: OECD;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,G,Global,2019,PT,Percent,2001,6.7,3.8,4.9,3.3,2.2,2.5,2.1,1.6,1.8,C,C,C,C,C,C,C,C,C,Repository: OECD;,Repository: OECD;,Repository: OECD;,Repository: OECD;,Repository: OECD;,Repository: OECD;,Repository: OECD;,Repository: OECD;,Repository: OECD;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,G,Global,2019,PT,Percent,2007,8.2,6.6,7.2,4.0,3.4,3.6,2.9,2.6,2.7,C,C,C,C,C,C,C,C,C,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,G,Global,2019,PT,Percent,2008,8.7,7.0,7.7,4.0,3.8,3.9,2.8,2.9,2.9,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,False,False,False,False,False,False,False,False,False
