INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T,OBS_VALUE__F,OBS_VALUE__M,TIME_DETAIL___T,TIME_DETAIL__F,TIME_DETAIL__M,NATURE___T,NATURE__F,NATURE__M,COMMENT_OBS___T,COMMENT_OBS__F,COMMENT_OBS__M,isLatestValue___T,isLatestValue__F,isLatestValue__M
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",51,Armenia,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2018,19.559,21.384,17.343,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",512,Oman,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,1993,17.364,18.189,16.436,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",512,Oman,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,1998,18.118,19.095,17.092,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",512,Oman,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2003,18.896,20.058,17.765,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",512,Oman,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2008,19.705,21.087,18.457,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",512,Oman,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2013,20.622,22.029,19.337,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",512,Oman,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2018,21.37,22.892,20.003,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",516,Namibia,FSM,158.25,6.91666666,Sub-Saharan Africa,G,Global,2019,YR,Years,1993,15.82,16.995,14.429,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",516,Namibia,FSM,158.25,6.91666666,Sub-Saharan Africa,G,Global,2019,YR,Years,1998,14.503,15.937,12.842,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",516,Namibia,FSM,158.25,6.91666666,Sub-Saharan Africa,G,Global,2019,YR,Years,2003,14.06,15.933,12.016,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",516,Namibia,FSM,158.25,6.91666666,Sub-Saharan Africa,G,Global,2019,YR,Years,2008,14.786,16.892,12.528,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",516,Namibia,FSM,158.25,6.91666666,Sub-Saharan Africa,G,Global,2019,YR,Years,2013,15.99,17.609,14.023,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",516,Namibia,FSM,158.25,6.91666666,Sub-Saharan Africa,G,Global,2019,YR,Years,2018,16.139,17.528,14.31,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",52,Barbados,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,1993,21.487,22.217,20.531,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",52,Barbados,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,1998,22.852,23.422,22.163,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",52,Barbados,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2003,23.756,24.311,23.085,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",52,Barbados,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2008,23.884,24.475,23.174,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",52,Barbados,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2013,24.004,24.64,23.254,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",52,Barbados,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2018,24.158,24.792,23.43,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",524,Nepal,FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,1993,15.289,15.896,14.544,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",524,Nepal,FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,1998,15.867,16.53,15.067,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",524,Nepal,FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,2003,16.357,17.104,15.536,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",524,Nepal,FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,2008,16.744,17.577,15.922,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",524,Nepal,FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,2013,17.17,18.007,16.338,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",524,Nepal,FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,2018,17.614,18.485,16.695,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",528,Netherlands,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,1993,20.846,23.14,18.252,1990-1995,1990-1995,1990-1995,E,E,E,"Excluding Aruba, Bonaire, Sint Eustatius and Saba, Curaçao, and Sint Maarten (Dutch part).","Excluding Aruba, Bonaire, Sint Eustatius and Saba, Curaçao, and Sint Maarten (Dutch part).","Excluding Aruba, Bonaire, Sint Eustatius and Saba, Curaçao, and Sint Maarten (Dutch part).",False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",528,Netherlands,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,1998,21.199,23.329,18.79,1995-2000,1995-2000,1995-2000,E,E,E,"Excluding Aruba, Bonaire, Sint Eustatius and Saba, Curaçao, and Sint Maarten (Dutch part).","Excluding Aruba, Bonaire, Sint Eustatius and Saba, Curaçao, and Sint Maarten (Dutch part).","Excluding Aruba, Bonaire, Sint Eustatius and Saba, Curaçao, and Sint Maarten (Dutch part).",False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",528,Netherlands,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2003,21.837,23.71,19.714,2000-2005,2000-2005,2000-2005,E,E,E,"Excluding Aruba, Bonaire, Sint Eustatius and Saba, Curaçao, and Sint Maarten (Dutch part).","Excluding Aruba, Bonaire, Sint Eustatius and Saba, Curaçao, and Sint Maarten (Dutch part).","Excluding Aruba, Bonaire, Sint Eustatius and Saba, Curaçao, and Sint Maarten (Dutch part).",False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",528,Netherlands,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2008,22.943,24.651,21.015,2005-2010,2005-2010,2005-2010,E,E,E,"Excluding Aruba, Bonaire, Sint Eustatius and Saba, Curaçao, and Sint Maarten (Dutch part).","Excluding Aruba, Bonaire, Sint Eustatius and Saba, Curaçao, and Sint Maarten (Dutch part).","Excluding Aruba, Bonaire, Sint Eustatius and Saba, Curaçao, and Sint Maarten (Dutch part).",False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",528,Netherlands,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2013,23.769,25.383,21.989,2010-2015,2010-2015,2010-2015,E,E,E,"Excluding Aruba, Bonaire, Sint Eustatius and Saba, Curaçao, and Sint Maarten (Dutch part).","Excluding Aruba, Bonaire, Sint Eustatius and Saba, Curaçao, and Sint Maarten (Dutch part).","Excluding Aruba, Bonaire, Sint Eustatius and Saba, Curaçao, and Sint Maarten (Dutch part).",False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",528,Netherlands,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2018,24.286,25.645,22.849,2015-2020,2015-2020,2015-2020,E,E,E,"Excluding Aruba, Bonaire, Sint Eustatius and Saba, Curaçao, and Sint Maarten (Dutch part).","Excluding Aruba, Bonaire, Sint Eustatius and Saba, Curaçao, and Sint Maarten (Dutch part).","Excluding Aruba, Bonaire, Sint Eustatius and Saba, Curaçao, and Sint Maarten (Dutch part).",True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",531,Curaçao,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,1993,20.452,21.656,19.036,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",531,Curaçao,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,1998,20.626,21.983,19.017,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",531,Curaçao,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2003,20.949,22.579,19.049,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",531,Curaçao,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2008,21.607,23.101,19.822,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",531,Curaçao,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2013,22.609,24.038,20.872,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",531,Curaçao,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2018,23.155,24.567,21.413,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",533,Aruba,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,1993,18.956,20.473,17.337,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",533,Aruba,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,1998,19.026,20.593,17.369,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",533,Aruba,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2003,19.146,20.708,17.473,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",533,Aruba,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2008,19.487,21.139,17.7,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",533,Aruba,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2013,19.867,21.567,17.982,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",533,Aruba,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2018,20.29,22.04,18.32,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",540,New Caledonia,FSM,158.25,6.91666666,"Oceania, exc. Australia and New Zealand",G,Global,2019,YR,Years,1993,18.106,19.679,16.684,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",540,New Caledonia,FSM,158.25,6.91666666,"Oceania, exc. Australia and New Zealand",G,Global,2019,YR,Years,1998,18.71,20.473,17.031,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",540,New Caledonia,FSM,158.25,6.91666666,"Oceania, exc. Australia and New Zealand",G,Global,2019,YR,Years,2003,19.268,21.229,17.412,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",540,New Caledonia,FSM,158.25,6.91666666,"Oceania, exc. Australia and New Zealand",G,Global,2019,YR,Years,2008,19.778,21.956,17.778,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",540,New Caledonia,FSM,158.25,6.91666666,"Oceania, exc. Australia and New Zealand",G,Global,2019,YR,Years,2013,20.421,22.653,18.369,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",540,New Caledonia,FSM,158.25,6.91666666,"Oceania, exc. Australia and New Zealand",G,Global,2019,YR,Years,2018,20.991,23.258,18.876,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",548,Vanuatu,FSM,158.25,6.91666666,"Oceania, exc. Australia and New Zealand",G,Global,2019,YR,Years,1993,14.592,15.316,14.04,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",548,Vanuatu,FSM,158.25,6.91666666,"Oceania, exc. Australia and New Zealand",G,Global,2019,YR,Years,1998,14.928,15.68,14.346,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",548,Vanuatu,FSM,158.25,6.91666666,"Oceania, exc. Australia and New Zealand",G,Global,2019,YR,Years,2003,15.25,16.06,14.596,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",548,Vanuatu,FSM,158.25,6.91666666,"Oceania, exc. Australia and New Zealand",G,Global,2019,YR,Years,2008,15.506,16.328,14.798,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",548,Vanuatu,FSM,158.25,6.91666666,"Oceania, exc. Australia and New Zealand",G,Global,2019,YR,Years,2013,15.741,16.575,15.03,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",548,Vanuatu,FSM,158.25,6.91666666,"Oceania, exc. Australia and New Zealand",G,Global,2019,YR,Years,2018,15.999,16.812,15.31,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",554,New Zealand,FSM,158.25,6.91666666,Australia and New Zealand,G,Global,2019,YR,Years,1993,20.804,22.753,18.684,1990-1995,1990-1995,1990-1995,E,E,E,"Excluding Cook Islands, Niue, and Tokelau.","Excluding Cook Islands, Niue, and Tokelau.","Excluding Cook Islands, Niue, and Tokelau.",False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",554,New Zealand,FSM,158.25,6.91666666,Australia and New Zealand,G,Global,2019,YR,Years,1998,21.624,23.442,19.628,1995-2000,1995-2000,1995-2000,E,E,E,"Excluding Cook Islands, Niue, and Tokelau.","Excluding Cook Islands, Niue, and Tokelau.","Excluding Cook Islands, Niue, and Tokelau.",False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",554,New Zealand,FSM,158.25,6.91666666,Australia and New Zealand,G,Global,2019,YR,Years,2003,22.616,24.188,20.882,2000-2005,2000-2005,2000-2005,E,E,E,"Excluding Cook Islands, Niue, and Tokelau.","Excluding Cook Islands, Niue, and Tokelau.","Excluding Cook Islands, Niue, and Tokelau.",False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",554,New Zealand,FSM,158.25,6.91666666,Australia and New Zealand,G,Global,2019,YR,Years,2008,23.624,24.995,22.133,2005-2010,2005-2010,2005-2010,E,E,E,"Excluding Cook Islands, Niue, and Tokelau.","Excluding Cook Islands, Niue, and Tokelau.","Excluding Cook Islands, Niue, and Tokelau.",False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",554,New Zealand,FSM,158.25,6.91666666,Australia and New Zealand,G,Global,2019,YR,Years,2013,24.355,25.583,23.036,2010-2015,2010-2015,2010-2015,E,E,E,"Excluding Cook Islands, Niue, and Tokelau.","Excluding Cook Islands, Niue, and Tokelau.","Excluding Cook Islands, Niue, and Tokelau.",False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",554,New Zealand,FSM,158.25,6.91666666,Australia and New Zealand,G,Global,2019,YR,Years,2018,24.879,26.09,23.598,2015-2020,2015-2020,2015-2020,E,E,E,"Excluding Cook Islands, Niue, and Tokelau.","Excluding Cook Islands, Niue, and Tokelau.","Excluding Cook Islands, Niue, and Tokelau.",True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",558,Nicaragua,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,1993,18.307,19.13,17.334,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",558,Nicaragua,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,1998,18.998,19.908,17.935,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",558,Nicaragua,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2003,19.91,20.882,18.778,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",558,Nicaragua,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2008,20.408,21.551,19.103,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
